29561,0650088500,0689013671,0,2019-03-11 16:49:52,1
29562,0689013671,0650088500,1,2019-03-11 16:49:52,1
29563,0614730834,0600891113,0,2019-03-11 17:46:48,0
29565,0637786865,0600891113,0,2019-03-11 17:46:58,0
29567,0614730834,0600891113,0,2019-03-11 17:47:03,0
29570,0637786865,0600891113,1,2019-03-11 17:47:16,0
29572,0614730834,0600891113,0,2019-03-11 17:57:02,0
29573,0614749145,0615155029,1,2019-03-11 18:18:51,0
29574,0615155029,0614749145,0,2019-03-11 18:18:51,0
29576,0637786865,0600891113,1,2019-03-11 19:03:50,1
29577,0619329833,0617788696,1,2019-03-11 19:10:17,0
29578,0617788696,0619329833,0,2019-03-11 19:10:17,0
29579,0619329833,0617788696,0,2019-03-11 19:11:44,0
29580,0617788696,0619329833,1,2019-03-11 19:11:44,0
29581,0617788696,0619329833,1,2019-03-11 19:12:48,0
29582,0619329833,0617788696,0,2019-03-11 19:12:48,0
29583,0617788696,0619329833,0,2019-03-11 19:13:32,1
29584,0619329833,0617788696,1,2019-03-11 19:13:32,1
29586,0689593505,0673916625,0,2019-03-11 19:32:02,0
29587,0614730834,0600891113,1,2019-03-11 19:47:21,1
29589,0614730834,0600891113,0,2019-03-11 19:47:53,1
29592,0614730834,0600891113,1,2019-03-11 19:48:12,1
29593,0614730834,0600891113,0,2019-03-11 19:48:39,1
29595,0617788696,0619329833,1,2019-03-11 19:56:31,1
29596,0619329833,0617788696,0,2019-03-11 19:56:31,1
29597,0617788696,0619329833,0,2019-03-11 19:57:35,1
29598,0619329833,0617788696,1,2019-03-11 19:57:35,1
29599,0617788696,0619329833,1,2019-03-11 19:58:01,1
29600,0619329833,0617788696,0,2019-03-11 19:58:01,1
29602,0614730834,0600891113,0,2019-03-11 20:08:28,1
29604,0614730834,0600891113,1,2019-03-11 21:28:54,1
29606,0614730834,0600891113,1,2019-03-11 21:29:04,1
29607,0614730834,0600891113,1,2019-03-11 21:29:21,1
29610,0614730834,0600891113,1,2019-03-11 21:37:21,0
29611,0616589355,0611907958,0,2019-03-11 22:46:29,1
29613,0685891723,0617410278,1,2019-03-11 22:46:57,1
29614,0617410278,0685891723,0,2019-03-11 22:46:57,1
29615,0616589355,0611907958,1,2019-03-11 22:47:16,1
29617,0647985839,0635211181,1,2019-03-11 23:30:02,0
29618,0635211181,0647985839,0,2019-03-11 23:30:02,0
29619,0636779785,0620535278,1,2019-03-12 11:10:17,0
29620,0620535278,0636779785,0,2019-03-12 11:10:17,0
29621,0620535278,0636779785,1,2019-03-12 11:22:59,1
29622,0636779785,0620535278,0,2019-03-12 11:22:59,1
29623,0620535278,0636779785,0,2019-03-12 11:23:20,1
29624,0636779785,0620535278,1,2019-03-12 11:23:20,1
29625,0620535278,0636779785,1,2019-03-12 11:23:37,1
29626,0636779785,0620535278,0,2019-03-12 11:23:37,1
29627,0636779785,0620535278,0,2019-03-12 11:24:32,1
29628,0620535278,0636779785,1,2019-03-12 11:24:32,1
29629,0636779785,0620535278,0,2019-03-12 11:25:41,1
29630,0620535278,0636779785,1,2019-03-12 11:25:41,1
29631,0620535278,0636779785,1,2019-03-12 11:26:46,1
29632,0636779785,0620535278,0,2019-03-12 11:26:46,1
29634,0637786865,0600891113,0,2019-03-12 13:11:27,0
29636,0616589355,0611907958,0,2019-03-12 13:20:51,0
29637,0659780883,5555555,1,2019-03-12 14:26:18,0
29639,0637786865,0600891113,1,2019-03-12 14:35:00,1
29641,0637786865,0600891113,0,2019-03-12 14:35:38,0
29642,0636779785,0620535278,0,2019-03-12 14:56:03,1
29643,0620535278,0636779785,1,2019-03-12 14:56:03,1
29644,0620535278,0636779785,1,2019-03-12 15:00:47,0
29645,0636779785,0620535278,0,2019-03-12 15:00:47,0
29646,0636444091,0657116699,1,2019-03-12 15:40:34,0
29648,0616589355,0611907958,1,2019-03-12 15:48:32,0
29651,0616589355,0611907958,1,2019-03-12 15:48:44,0
29654,0614730834,0600891113,0,2019-03-12 17:03:12,0
29657,0637786865,0600891113,1,2019-03-12 17:13:22,1
29658,0654342651,0653131103,0,2019-03-12 17:42:25,1
29659,0653131103,0654342651,1,2019-03-12 17:42:25,1
29660,0654342651,0653131103,1,2019-03-12 17:42:39,0
29661,0653131103,0654342651,0,2019-03-12 17:42:39,0
29662,0653131103,0654342651,0,2019-03-12 17:43:13,0
29663,0654342651,0653131103,1,2019-03-12 17:43:13,0
29666,0616589355,0611907958,0,2019-03-12 19:33:22,1
29668,0614730834,0600891113,0,2019-03-12 19:33:42,0
29670,0670788574,0670788574,0,2019-03-12 19:41:21,0
29671,0670788574,0670788574,1,2019-03-12 19:41:21,0
29672,0668612670,0617834472,0,2019-03-12 19:43:13,1
29673,0617834472,0668612670,1,2019-03-12 19:43:13,1
29674,0668612670,0617834472,1,2019-03-12 19:43:34,1
29675,0617834472,0668612670,0,2019-03-12 19:43:34,1
29676,0615155029,0614749145,0,2019-03-12 20:12:36,0
29677,0614749145,0615155029,1,2019-03-12 20:12:36,0
29678,0681716918,0647528076,1,2019-03-12 20:36:48,1
29679,0647528076,0681716918,0,2019-03-12 20:36:48,1
29680,0647528076,0681716918,1,2019-03-12 20:37:17,0
29681,0681716918,0647528076,0,2019-03-12 20:37:17,0
29682,0647528076,0681716918,0,2019-03-12 20:38:05,0
29683,0681716918,0647528076,1,2019-03-12 20:38:05,0
29686,0646844482,0647985839,0,2019-03-12 20:56:02,0
29687,0647985839,0646844482,1,2019-03-12 20:56:02,0
29688,0661108398,0600878906,1,2019-03-12 20:59:53,1
29693,0636444091,0657116699,1,2019-03-12 21:21:47,0
29694,0616589355,0611907958,1,2019-03-12 21:35:09,1
29696,0616589355,0611907958,1,2019-03-12 21:35:23,1
29699,0616589355,0611907958,1,2019-03-12 21:36:11,0
29700,0636444091,0657116699,1,2019-03-12 21:43:50,0
29702,0615155029,0614749145,1,2019-03-12 21:46:41,1
29703,0614749145,0615155029,0,2019-03-12 21:46:41,1
29704,0615155029,0651699829,1,2019-03-12 21:48:44,0
29705,0651699829,0615155029,0,2019-03-12 21:48:44,0
29706,0651699829,0614749145,1,2019-03-12 21:48:49,1
29707,0614749145,0651699829,0,2019-03-12 21:48:49,1
29709,0660174560,0611907958,1,2019-03-12 21:51:51,0
29714,0616589355,0611907958,0,2019-03-12 21:57:08,0
29716,0661108398,0600891113,0,2019-03-12 21:57:15,0
29721,0636444091,0657116699,0,2019-03-12 22:01:00,0
29734,0636444091,0657116699,0,2019-03-12 22:23:27,0
29736,0661108398,0600891113,0,2019-03-12 22:24:23,0
29739,0637786865,0600891113,0,2019-03-12 22:27:00,0
29740,0637786865,0600891113,0,2019-03-12 22:54:34,0
29742,0685891723,0617410278,0,2019-03-12 23:00:45,1
29743,0617410278,0685891723,1,2019-03-12 23:00:45,1
29744,0685891723,0617410278,0,2019-03-12 23:07:18,1
29745,0617410278,0685891723,1,2019-03-12 23:07:18,1
29746,0617410278,0685891723,1,2019-03-12 23:07:37,1
29747,0685891723,0617410278,0,2019-03-12 23:07:37,1
29748,0617410278,0685891723,1,2019-03-12 23:45:23,1
29749,0685891723,0617410278,0,2019-03-12 23:45:23,1
29750,0658499145,0617410278,1,2019-03-12 23:46:00,0
29751,0617410278,0658499145,0,2019-03-12 23:46:00,0
29752,0685891723,0658499145,1,2019-03-13 00:15:52,0
29753,0658499145,0685891723,0,2019-03-13 00:15:52,0
29754,0638235473,0668814086,0,2019-03-13 01:09:22,1
29755,0668814086,0638235473,1,2019-03-13 01:09:22,1
29756,0638235473,0668814086,0,2019-03-13 01:09:58,1
29757,0668814086,0638235473,1,2019-03-13 01:09:58,1
29758,0638235473,0668814086,1,2019-03-13 01:12:14,0
29759,0668814086,0638235473,0,2019-03-13 01:12:14,0
29760,0668814086,0638235473,1,2019-03-13 01:13:25,1
29761,0638235473,0668814086,0,2019-03-13 01:13:25,1
29762,0668814086,0638235473,1,2019-03-13 01:15:01,0
29763,0638235473,0668814086,0,2019-03-13 01:15:01,0
29765,0661108398,0600891113,1,2019-03-13 01:41:16,0
29766,0668814086,0638235473,0,2019-03-13 02:01:14,1
29767,0638235473,0668814086,1,2019-03-13 02:01:14,1
29768,0668814086,0638235473,0,2019-03-13 02:01:29,1
29769,0638235473,0668814086,1,2019-03-13 02:01:29,1
29770,0668814086,0638235473,0,2019-03-13 02:01:42,1
29771,0638235473,0668814086,1,2019-03-13 02:01:42,1
29772,0638235473,0668814086,0,2019-03-13 02:08:21,0
29773,0668814086,0638235473,1,2019-03-13 02:08:21,0
29774,0668814086,0638235473,1,2019-03-13 02:08:28,0
29775,0638235473,0668814086,0,2019-03-13 02:08:28,0
29776,0668814086,0638235473,0,2019-03-13 02:10:16,0
29777,0638235473,0668814086,1,2019-03-13 02:10:16,0
29778,0668814086,0638235473,0,2019-03-13 02:10:38,0
29779,0638235473,0668814086,1,2019-03-13 02:10:38,0
29780,0638235473,0668814086,1,2019-03-13 02:10:48,0
29781,0668814086,0638235473,0,2019-03-13 02:10:48,0
29782,0668814086,0638235473,0,2019-03-13 02:10:53,0
29783,0638235473,0668814086,1,2019-03-13 02:10:53,0
29784,0668814086,0638235473,0,2019-03-13 02:11:01,0
29785,0638235473,0668814086,1,2019-03-13 02:11:01,0
29786,0668814086,0638235473,0,2019-03-13 02:11:10,0
29787,0638235473,0668814086,1,2019-03-13 02:11:10,0
29788,0668814086,0638235473,0,2019-03-13 02:11:14,0
29789,0638235473,0668814086,1,2019-03-13 02:11:14,0
29790,0638235473,0668814086,1,2019-03-13 02:21:59,0
29791,0668814086,0638235473,0,2019-03-13 02:21:59,0
29792,0668814086,0638235473,0,2019-03-13 02:22:06,0
29793,0638235473,0668814086,1,2019-03-13 02:22:06,0
29794,0661108398,0600891113,1,2019-03-13 10:43:52,0
29796,0692477416,0600891113,0,2019-03-13 13:34:42,0
29800,0613470458,0636444091,1,2019-03-13 15:11:10,0
29801,0636444091,0613470458,0,2019-03-13 15:11:10,0
29802,0613470458,0636444091,1,2019-03-13 15:11:20,0
29803,0636444091,0613470458,0,2019-03-13 15:11:20,0
29804,0684362792,0655319213,0,2019-03-13 15:11:49,1
29805,0655319213,0684362792,1,2019-03-13 15:11:49,1
29808,0637786865,0600891113,0,2019-03-13 16:19:21,0
29811,0637786865,0600891113,1,2019-03-13 16:21:38,1
29812,0637786865,0600891113,0,2019-03-13 16:21:53,1
29817,0616589355,0611907958,1,2019-03-13 17:21:59,0
29818,0617657470,0624954223,1,2019-03-13 17:26:47,0
29819,0624954223,0617657470,0,2019-03-13 17:26:47,0
29820,0624954223,0617657470,0,2019-03-13 17:28:18,0
29821,0617657470,0624954223,1,2019-03-13 17:28:18,0
29822,0624954223,0617657470,1,2019-03-13 17:28:21,1
29823,0617657470,0624954223,0,2019-03-13 17:28:21,1
29824,0624954223,0617657470,0,2019-03-13 17:31:47,1
29825,0617657470,0624954223,1,2019-03-13 17:31:47,1
29826,0617657470,0624954223,1,2019-03-13 17:44:06,1
29827,0624954223,0617657470,0,2019-03-13 17:44:06,1
29829,0635211181,0635028076,1,2019-03-13 17:55:57,0
29831,0635211181,0635028076,1,2019-03-13 17:57:10,0
29832,0624954223,0617657470,1,2019-03-13 17:57:48,1
29833,0617657470,0624954223,0,2019-03-13 17:57:48,1
29835,0635211181,0635028076,1,2019-03-13 18:03:19,0
29836,0635211181,0647985839,1,2019-03-13 18:05:00,1
29837,0647985839,0635211181,0,2019-03-13 18:05:00,1
29838,0613470458,0636444091,1,2019-03-13 18:11:46,0
29839,0636444091,0613470458,0,2019-03-13 18:11:46,0
29840,0613470458,0636444091,1,2019-03-13 18:12:02,0
29841,0636444091,0613470458,0,2019-03-13 18:12:02,0
29842,0605871582,0639859008,1,2019-03-13 18:24:34,1
29843,0639859008,0605871582,0,2019-03-13 18:24:34,1
29845,0614730834,0600891113,1,2019-03-13 18:29:38,1
29847,0616589355,0611907958,0,2019-03-13 18:34:11,0
29848,0605871582,0639859008,0,2019-03-13 18:34:55,0
29849,0639859008,0605871582,1,2019-03-13 18:34:55,0
29850,0605871582,0639859008,1,2019-03-13 18:35:22,0
29851,0639859008,0605871582,0,2019-03-13 18:35:22,0
29852,0639859008,0605871582,0,2019-03-13 18:37:43,0
29853,0605871582,0639859008,1,2019-03-13 18:37:43,0
29854,0658554077,0639868164,1,2019-03-13 18:44:00,1
29855,0639868164,0658554077,0,2019-03-13 18:44:00,1
29856,0639868164,0658554077,1,2019-03-13 18:44:54,1
29857,0658554077,0639868164,0,2019-03-13 18:44:54,1
29858,0639868164,0658554077,0,2019-03-13 18:45:24,0
29859,0658554077,0639868164,1,2019-03-13 18:45:24,0
29860,0639859008,0605871582,1,2019-03-13 19:16:19,0
29861,0605871582,0639859008,0,2019-03-13 19:16:19,0
29862,0689593505,0635211181,1,2019-03-13 19:21:38,1
29863,0635211181,0689593505,0,2019-03-13 19:21:38,1
29864,0645608520,06249542,1,2019-03-13 19:23:40,0
29865,0605871582,0639859008,0,2019-03-13 19:28:39,0
29866,0639859008,0605871582,1,2019-03-13 19:28:39,0
29867,0614730834,0635211181,1,2019-03-13 19:45:29,0
29868,0635211181,0614730834,0,2019-03-13 19:45:29,0
29870,0635211181,0645159912,0,2019-03-13 19:46:35,0
29871,0635211181,0645159912,0,2019-03-13 19:48:40,0
29873,0639859008,0605871582,1,2019-03-13 20:09:26,1
29874,0605871582,0639859008,0,2019-03-13 20:09:26,1
29875,0639859008,0605871582,1,2019-03-13 20:09:26,1
29876,0605871582,0639859008,0,2019-03-13 20:09:26,1
29877,0639859008,0605871582,1,2019-03-13 20:09:26,1
29878,0605871582,0639859008,0,2019-03-13 20:09:26,1
29879,0605871582,0639859008,0,2019-03-13 20:10:10,0
29880,0639859008,0605871582,1,2019-03-13 20:10:10,0
29883,0656726074,0673916625,1,2019-03-13 20:13:20,1
29884,0614730834,0635211181,1,2019-03-13 20:44:01,0
29885,0635211181,0614730834,0,2019-03-13 20:44:01,0
29888,0619329833,0617788696,1,2019-03-13 21:46:09,0
29889,0617788696,0619329833,0,2019-03-13 21:46:09,0
29890,0685891723,0658499145,1,2019-03-13 22:05:24,1
29891,0658499145,0685891723,0,2019-03-13 22:05:24,1
29892,0619329833,0689151000,1,2019-03-13 22:07:36,0
29893,0689151000,0619329833,0,2019-03-13 22:07:36,0
29894,0655114746,0633593750,1,2019-03-13 22:10:54,1
29897,0656726074,0673916625,1,2019-03-13 22:12:17,0
29898,0655114746,0633593750,1,2019-03-13 22:13:03,1
29901,0655114746,0633593750,1,2019-03-13 22:13:20,1
29903,0656726074,0673916625,1,2019-03-13 22:16:58,0
29904,0619329833,0617788696,0,2019-03-13 22:27:43,1
29905,0617788696,0619329833,1,2019-03-13 22:27:43,1
29906,0660174560,0611907958,1,2019-03-13 22:58:13,1
29908,0660174560,0611907958,1,2019-03-13 23:05:27,1
29911,0655114746,0633593750,1,2019-03-13 23:07:38,1
29913,0655114746,0633593750,0,2019-03-13 23:07:51,1
29914,0685891723,0658499145,1,2019-03-13 23:20:58,1
29915,0658499145,0685891723,0,2019-03-13 23:20:58,1
29916,0624768066,0662030029,1,2019-03-13 23:49:14,1
29917,0662030029,0624768066,0,2019-03-13 23:49:14,1
29919,0660174560,0611907958,1,2019-03-14 14:31:06,0
29920,0656726074,0673916625,1,2019-03-14 17:01:40,0
29922,0614730834,0600891113,1,2019-03-14 17:02:03,0
29925,0635211181,0645159912,0,2019-03-14 17:20:00,1
29927,0661108398,0600891113,1,2019-03-14 17:46:58,0
29929,0655114746,0633593750,1,2019-03-14 17:47:13,0
29930,0655114746,0646633911,1,2019-03-14 17:47:43,0
29932,0637786865,0600891113,0,2019-03-14 17:49:40,1
29935,0637786865,0600891113,1,2019-03-14 17:49:50,1
29936,0655114746,0646633911,1,2019-03-14 17:50:49,0
29938,0614730834,0655114746,0,2019-03-14 17:51:04,1
29939,0655114746,0614730834,1,2019-03-14 17:51:04,1
29940,0617410278,0630194091,1,2019-03-14 17:51:23,0
29941,0630194091,0617410278,0,2019-03-14 17:51:23,0
29942,0655114746,0614730834,1,2019-03-14 17:51:54,0
29943,0614730834,0655114746,0,2019-03-14 17:51:54,0
29944,0617788696,0619329833,1,2019-03-14 17:54:03,1
29945,0619329833,0617788696,0,2019-03-14 17:54:03,1
29946,0619329833,0617788696,1,2019-03-14 17:54:38,1
29947,0617788696,0619329833,0,2019-03-14 17:54:38,1
29949,0635211181,0645159912,0,2019-03-14 17:55:08,0
29950,0630194091,0617410278,0,2019-03-14 17:55:47,0
29951,0617410278,0630194091,1,2019-03-14 17:55:47,0
29952,0656726074,0635211181,1,2019-03-14 17:59:39,0
29953,0635211181,0656726074,0,2019-03-14 17:59:39,0
29954,0656726074,0635211181,1,2019-03-14 18:00:17,1
29955,0635211181,0656726074,0,2019-03-14 18:00:17,1
29956,0635211181,0656726074,0,2019-03-14 18:00:38,1
29957,0656726074,0635211181,1,2019-03-14 18:00:38,1
29958,0635211181,0656726074,0,2019-03-14 18:00:55,0
29959,0656726074,0635211181,1,2019-03-14 18:00:55,0
29960,0656726074,0635211181,0,2019-03-14 18:01:10,0
29961,0635211181,0656726074,1,2019-03-14 18:01:10,0
29962,0656726074,0635211181,0,2019-03-14 18:01:45,0
29963,0635211181,0656726074,1,2019-03-14 18:01:45,0
29964,0614730834,0655114746,0,2019-03-14 18:04:41,1
29965,0655114746,0614730834,1,2019-03-14 18:04:41,1
29966,0655114746,0614730834,0,2019-03-14 18:04:50,1
29967,0614730834,0655114746,1,2019-03-14 18:04:50,1
29968,0655114746,0614730834,0,2019-03-14 18:05:01,1
29969,0614730834,0655114746,1,2019-03-14 18:05:01,1
29970,0614730834,0600891113,1,2019-03-14 18:13:24,1
29972,0655114746,0633593750,1,2019-03-14 18:14:36,0
29974,0635211181,0645159912,1,2019-03-14 18:27:14,0
29992,0655114746,0614730834,0,2019-03-14 19:10:36,0
29993,0614730834,0655114746,1,2019-03-14 19:10:36,0
29996,0694912719,0619329833,1,2019-03-14 21:05:35,1
29997,0619329833,0694912719,0,2019-03-14 21:05:35,1
30001,0614730834,0600891113,1,2019-03-14 21:10:31,0
30003,0614730834,0600891113,1,2019-03-14 21:27:32,0
30006,0655114746,0600878906,1,2019-03-14 21:52:37,0
30010,0656726074,0685260009,0,2019-03-14 21:54:41,0
30011,0685260009,0656726074,1,2019-03-14 21:54:41,0
30013,0689593505,0673916625,0,2019-03-14 21:59:06,0
30014,0656726074,0673916625,0,2019-03-14 21:59:29,0
30018,0689593505,0673916625,1,2019-03-14 22:06:03,1
30019,0689593505,0673916625,0,2019-03-14 22:06:13,1
30022,0689593505,0673916625,1,2019-03-14 22:06:30,1
30023,0656726074,0685260009,0,2019-03-14 22:23:07,0
30024,0685260009,0656726074,1,2019-03-14 22:23:07,0
30025,0635211181,0645159912,0,2019-03-14 22:31:19,0
30027,0619329833,0694912719,0,2019-03-14 22:47:15,1
30028,0694912719,0619329833,1,2019-03-14 22:47:15,1
30029,0694912719,0619329833,0,2019-03-14 22:47:48,1
30030,0619329833,0694912719,1,2019-03-14 22:47:48,1
30031,0694912719,0619329833,1,2019-03-14 22:48:12,1
30032,0619329833,0694912719,0,2019-03-14 22:48:12,1
30033,0636444091,0635211181,1,2019-03-14 23:13:29,1
30034,0635211181,0636444091,0,2019-03-14 23:13:29,1
30035,0629223632,0673916625,0,2019-03-14 23:15:35,1
30037,0635211181,0608010864,0,2019-03-14 23:42:20,1
30038,0608010864,0635211181,1,2019-03-14 23:42:20,1
30039,0616589355,0611907958,0,2019-03-14 23:42:58,1
30042,0616589355,0611907958,1,2019-03-14 23:43:13,1
30043,0616589355,0611907958,1,2019-03-14 23:43:28,1
30045,0616589355,0611907958,1,2019-03-14 23:45:57,0
30048,0616589355,0611907958,0,2019-03-14 23:46:05,0
30049,0685260009,0656726074,1,2019-03-14 23:47:25,0
30050,0656726074,0685260009,0,2019-03-14 23:47:25,0
30052,0616589355,0611907958,0,2019-03-14 23:58:52,0
30053,0616589355,0611907958,0,2019-03-14 23:59:13,0
30055,0607955932,0657785034,0,2019-03-15 00:05:18,0
30056,0657785034,0607955932,1,2019-03-15 00:05:18,0
30057,0657785034,0607955932,0,2019-03-15 00:05:27,1
30058,0607955932,0657785034,1,2019-03-15 00:05:27,1
30059,0657785034,0607955932,1,2019-03-15 00:06:00,1
30060,0607955932,0657785034,0,2019-03-15 00:06:00,1
30061,0656726074,0635211181,1,2019-03-15 00:18:58,1
30062,0635211181,0656726074,0,2019-03-15 00:18:58,1
30063,0619958496,0668948364,1,2019-03-15 00:30:56,1
30064,0668948364,0619958496,0,2019-03-15 00:30:56,1
30065,0619958496,0668948364,1,2019-03-15 00:43:57,1
30066,0668948364,0619958496,0,2019-03-15 00:43:57,1
30067,0619958496,0668948364,1,2019-03-15 00:44:36,1
30068,0668948364,0619958496,0,2019-03-15 00:44:36,1
30069,0619958496,0668948364,1,2019-03-15 00:45:43,0
30070,0668948364,0619958496,0,2019-03-15 00:45:43,0
30071,0668948364,0619958496,1,2019-03-15 00:56:02,1
30072,0619958496,0668948364,0,2019-03-15 00:56:02,1
30073,0656726074,0645159912,0,2019-03-15 01:02:17,1
30075,0656726074,0685260009,1,2019-03-15 01:26:03,0
30076,0685260009,0656726074,0,2019-03-15 01:26:03,0
30077,0601861572,0619735717,0,2019-03-15 01:39:36,0
30078,0619735717,0601861572,1,2019-03-15 01:39:36,0
30079,0619958496,0668948364,1,2019-03-15 02:03:12,0
30080,0668948364,0619958496,0,2019-03-15 02:03:12,0
30081,0619329833,0689151000,0,2019-03-15 13:03:48,0
30082,0689151000,0619329833,1,2019-03-15 13:03:48,0
30083,0617410278,0630194091,0,2019-03-15 16:10:42,0
30084,0630194091,0617410278,1,2019-03-15 16:10:42,0
30085,0614730834,0655114746,1,2019-03-15 17:20:47,0
30086,0655114746,0614730834,0,2019-03-15 17:20:47,0
30087,0637173461,0611907958,1,2019-03-15 18:02:49,1
30090,0635211181,0645159912,0,2019-03-15 18:38:09,1
30091,0655114746,0628421020,0,2019-03-15 18:38:15,1
30093,0635211181,0645159912,1,2019-03-15 18:48:49,1
30095,0689593505,0635211181,0,2019-03-15 18:58:47,0
30096,0635211181,0689593505,1,2019-03-15 18:58:47,0
30097,0629223632,0673916625,1,2019-03-15 19:19:36,0
30099,0630194091,0600125122,1,2019-03-15 19:42:59,0
30100,0600125122,0630194091,0,2019-03-15 19:42:59,0
30101,0661108398,0620535278,1,2019-03-15 20:11:59,0
30102,0620535278,0661108398,0,2019-03-15 20:11:59,0
30104,0616589355,0651986694,0,2019-03-15 20:31:59,0
30105,0651986694,0616589355,1,2019-03-15 20:31:59,0
30106,0616589355,0651986694,0,2019-03-15 20:33:22,0
30107,0651986694,0616589355,1,2019-03-15 20:33:22,0
30108,0616589355,0651986694,0,2019-03-15 20:35:37,0
30109,0651986694,0616589355,1,2019-03-15 20:35:37,0
30111,0651986694,0616589355,1,2019-03-15 20:40:13,0
30112,0616589355,0651986694,0,2019-03-15 20:40:13,0
30113,0669726562,0699499511,1,2019-03-15 20:40:14,1
30115,0669726562,0699499511,0,2019-03-15 20:44:00,1
30118,0669726562,0699499511,0,2019-03-15 20:44:02,1
30119,0635211181,0608010864,1,2019-03-15 21:02:06,0
30120,0608010864,0635211181,0,2019-03-15 21:02:06,0
30122,0669726562,0699499511,1,2019-03-15 21:03:59,1
30123,0669726562,0699499511,1,2019-03-15 21:04:00,1
30125,0616589355,0651986694,0,2019-03-15 21:04:39,0
30126,0651986694,0616589355,1,2019-03-15 21:04:39,0
30127,0636444091,0651986694,0,2019-03-15 21:06:46,0
30128,0651986694,0636444091,1,2019-03-15 21:06:46,0
30129,0635211181,0636444091,0,2019-03-15 21:30:58,1
30130,0636444091,0635211181,1,2019-03-15 21:30:58,1
30131,0687722778,0646844482,1,2019-03-15 21:54:23,0
30132,0646844482,0687722778,0,2019-03-15 21:54:23,0
30133,0687722778,0646844482,0,2019-03-15 21:55:08,0
30134,0646844482,0687722778,1,2019-03-15 21:55:08,0
30135,0625527954,0699499511,0,2019-03-15 21:55:46,0
30137,0614730834,0655114746,1,2019-03-15 21:59:19,1
30138,0655114746,0614730834,0,2019-03-15 21:59:19,1
30139,0655114746,0614730834,1,2019-03-15 21:59:40,1
30140,0614730834,0655114746,0,2019-03-15 21:59:40,1
30141,0635211181,0633593750,0,2019-03-15 22:05:25,0
30142,0633593750,0635211181,1,2019-03-15 22:05:25,0
30143,0633593750,0635211181,1,2019-03-15 22:05:48,0
30144,0635211181,0633593750,0,2019-03-15 22:05:48,0
30145,0633593750,0635211181,1,2019-03-15 22:05:54,1
30146,0635211181,0633593750,0,2019-03-15 22:05:54,1
